business_id,name,address,city,state,postal_code,phone_number,latitude,longitude
a2j0f0000015O38AAE,Pizza Pizza,1 - 19466  Yonge Street,East Gwillimbury,Ontario,L9N 1M6,(905) 953-5385,44.1028630338,-79.4926730696
a2j0f0000015O3BAAU,Starbucks,Bldg C - 8010  Bathurst Street,Vaughan,Ontario,L4L 9R8,(905) 731-3131,43.825656,-79.55948
a2j0f0000015O09AAE,Angus Glen Montessori,10000  Kennedy Road,Markham,Ontario,L6C 0M4,(905) 534-5200,43.891175,-79.317316
a2j0f0000015O0JAAU,Mark 7 Variety,7 - 5762  Highway 7 East,Markham,Ontario,L3P 1A8,(905) 294-2899,43.872225239897695,-79.26671799832077
a2j0f0000015O0LAAU,Maple Downs Golf & Country Club,11101  Dufferin Street,Vaughan,Ontario,L6A 1S2,(905) 832-0880,43.887398729888645,-79.49261227145413
a2j0f0000015O0QAAU,Yu Seafood,1-12 - 270  West Beaver Creek Road,Richmond Hill,Ontario,L4B 3Y9,(905) 881-1688,43.84445859600996,-79.38774964818074
a2j0f0000015O0TAAU,Pizza Pizza,8053  Yonge Street,Markham,Ontario,L3T 2C5,(905) 731-6828,43.8237439391,-79.4257382189
a2j0f0000015O0UAAU,Running Pig,150 - 3636  Steeles Avenue East,Markham,Ontario,L3R 1K9,(905) 604-5985,43.81901950773206,-79.33078318726133
a2j0f0000015O0cAAE,Starbucks Coffee Canada,650  Wellington Street,Aurora,Ontario,L4G 0K3,(905) 726-7928,44.0057974615,-79.4466298172
a2j0f0000015O0fAAE,Hong Phat,70 - 3175  Rutherford Road,Vaughan,Ontario,L4K 5Y6,(905) 738-8988,43.829864,-79.53626
a2j0f0000015O4OAAU,Harvey's,3737  Rutherford Road,Vaughan,Ontario,L4L 1A6,(905) 264-4017,43.82627,-79.554322
a2j0f0000015O1VAAU,Petro Canada,5270  Steeles Avenue East,Markham,Ontario,L3P 3J7,(905) 470-0616,43.874614,-79.259959
a2j0f0000015O1XAAU,John XXIII Separate School,124  Krieghoff Avenue,Markham,Ontario,L3R 1V9,(905) 477-3288,43.865457497588245,-79.32417842656551
a2j0f0000015O1YAAU,Chingu Korean Restaurant,5 - 10610  Bayview Avenue,Richmond Hill,Ontario,L4C 3N8,(905) 237-6767,43.889852371539405,-79.41990315287795
a2j0f0000015O1aAAE,Dairy Queen,2 - 10443  Yonge Street,Richmond Hill,Ontario,L4C 3C2,(905) 884-7005,43.882187,-79.439627
a2j0f0000015NztAAE,Esso,3555  Major Mackenzie Drive West,Vaughan,Ontario,L4H 1A6,(905) 303-4994,43.845239379,-79.5530841642
a2j0f0000015NzBAAU,Pat Supermarket,1 - 5  Glen Cameron Road,Markham,Ontario,L3T 5W2,(905) 881-5100,43.8055129572,-79.4200972945
a2j0f0000015O02AAE,CAN-KOTRA,166 - 7181  Yonge Street,Markham,Ontario,L3T 0C7,(905) 709-4988,43.803601598520764,-79.41957539145734
a2j0f0000015O1vAAE,Richmond Hill United Church,10201  Yonge Street,Richmond Hill,Ontario,L4C 3B2,(905) 884-1301,43.87622261973813,-79.4377525757342
a2j0f0000015O20AAE,Rawlicious,116  Main Street Markham North,Markham,Ontario,L3P 1Y1,(905) 554-4729,43.87816067753169,-79.26107821767665
a2j0f0000015O23AAE,Amica at - Swan Lake,6360  16th Avenue,Markham,Ontario,L3P 7Y6,(905) 201-6058,43.895353,-79.252366
a2j0f0000015O27AAE,George's Tastee Foods,600  Denison Street,Markham,Ontario,L3R 1B9,(905) 940-6868,43.8243520797,-79.3423021854
a2j0f0000015O2KAAU,Salaam Cafe,9000  Bathurst Street,Vaughan,Ontario,L4J 8A7,(905) 695-1583,43.84150865382829,-79.46059343285731
a2j0f0000015O2LAAU,St. Theresa of Lisieux,230  Shaftsbury Avenue,Richmond Hill,Ontario,L4C 0E8,(905) 508-6847,43.89394727,-79.4649070218
a2j0f0000015O2EAAU,Presotea,253 - 3255  Highway 7 East,Markham,Ontario,L3R 3P9,(905) 604-8228,43.850529,-79.349907
a2j0f0000015O0FAAU,Grey Goat Pub and Grill,74  Main Street South,Newmarket,Ontario,L3Y 3Y6,(905) 898-0418,44.05658842614313,-79.46029201484629
a2j0f0000015O0GAAU,Desjardins Cafeteria,333  First Commerce Drive,Aurora,Ontario,L4G 8A4,(905) 750-4769,44.018373572,-79.4115701177
a2j0f0000015O0IAAU,Liv Bon,33-35 - 225  Industrial Parkway South,Aurora,Ontario,L4G 3V5,(416) 456-2271,43.992671,-79.454248
a2j0f0000015O0ZAAU,Potato Noodle Soup of Bai,G238 - 4300  Steeles Avenue East,Markham,Ontario,L3R 0Y5,(647) 893-6118,43.823861,-79.306471
a2j0f0000015O1bAAE,Spoon and Fork Japanese Thai,D126 - 11  Colossus Drive,Vaughan,Ontario,L4L 9J8,(905) 856-7788,43.786129,-79.546649
a2j0f0000015O1gAAE,P & F Meat Products Ltd.,10768  Woodbine Avenue,Markham,Ontario,L6C 1J5,(905) 887-1333,43.905512,-79.372879
a2j0f0000015O1wAAE,Tim Hortons,7018  Islington Avenue,Vaughan,Ontario,L4L 1V8,(905) 856-4795,43.764872,-79.575352
a2j0f0000015NzEAAU,Pat's Catering Service,17 - 470  North Rivermede Road,Vaughan,Ontario,L4K 3R8,(905) 738-6999,43.8097655249,-79.4846051081
a2j0f0000015O0vAAE,Upper Canada Child Care - North Meadow Child Care,290  York Hill Boulevard,Vaughan,Ontario,L4J 3B6,(905) 889-5270,43.799962,-79.441304
a2j0f0000015O10AAE,Dairy Queen,6030  Highway 7 East,Markham,Ontario,L3P 3A6,(905) 294-4999,43.8746135617047,-79.25904592758937
a2j0f0000015O1AAAU,Food Basics,A - 1070  Major Mackenzie Drive East,Richmond Hill,Ontario,L4S 1P3,(905) 770-1400,43.876497,-79.410587
a2j0f0000015O1CAAU,Chatime/Bake Code,16 - 9255  Woodbine Avenue,Markham,Ontario,L6C 1Y9,(647) 885-6788,43.86966055056372,-79.36067918930299
a2j0f0000015O1HAAU,Circle K,2801  Elgin Mills Road,Markham,Ontario,L6C 1K8,(905) 927-9991,43.903069,-79.376338
a2j0f0000015O1IAAU,All Smiles Childcare,8  Green Hollow Court,Markham,Ontario,L6E 1K7,(905) 294-1144,43.903672,-79.241358
a2j0f0000015O1OAAU,Kung Fu Noodle,10 - 3229  Highway 7 East,Markham,Ontario,L3R 3P3,(905) 900-0592,43.851229,-79.351084
a2j0f0000015O1PAAU,Tim Hortons,11005  Yonge Street,Richmond Hill,Ontario,L4C 3E3,(905) 508-1447,43.896213,-79.442338
a2j0f0000015O1SAAU,Il Postino,186  Main Street Unionville,Markham,Ontario,L3R 2G9,(905) 940-1555,43.867564,-79.31218
a2j0f0000015O2UAAU,LOFT Crosslinks Street Outreach and Services Network,1 - 102  Main Street,Newmarket,Ontario,L3Y 3Y7,(905) 967-0357,44.055709,-79.459578
a2j0f0000015O2OAAU,Caldense Bakery,3B1 - 3651  Major Mackenzie Drive West,Vaughan,Ontario,L4H 0A2,(905) 303-3847,43.844659,-79.558588
a2j0f0000015O2ZAAU,Superlicious,11 - 670  Highway 7 East,Richmond Hill,Ontario,L4B 3P2,(905) 886-2337,43.846169041643535,-79.37942126051671
a2j0f0000015O2bAAE,Cosenza Bakery,1 - 471  Jevlan Drive,Vaughan,Ontario,L4L 8A1,(905) 850-3240,43.80613146170606,-79.54844295498879
a2j0f0000015O2cAAE,Compass Group Canada - Eurest,50  Eagle Street West,Newmarket,Ontario,L3Y 6B1,(905) 836-6185,44.043919695,-79.4807109365
a2j0f0000015O2hAAE,Teriyaki Experience,A12 - 3000  Highway 7 East,Markham,Ontario,L3R 6E1,(905) 948-8887,43.85055289050529,-79.35731005107203
a2j0f0000015O2iAAE,Tim Hortons,7689  Yonge Street,Markham,Ontario,L3T 2C3,(905) 709-9128,43.815092550199665,-79.42354064889902
a2j0f0000015O2qAAE,Canada's Wonderland - Action Zone - Behemoth Photo Shop,9580  Jane Street,Vaughan,Ontario,L6A 1S6,(905) 832-7000,43.84236058728757,-79.54078365752747
a2j0f0000015O2rAAE,Ristorante Don Vincenzo,1 - 9720  Dufferin Street,Vaughan,Ontario,L6A 4L6,(289) 304-9485,43.85466182165415,-79.4864550077471
a2j0f0000015O2uAAE,Tim Hortons,13990  Dufferin Street,King,Ontario,L7B 1B3,(905) 833-3333,43.955252,-79.519256
a2j0f0000015O2yAAE,Teashop 168,25 - 180  Steeles Avenue West,Vaughan,Ontario,L4J 2L1,(289) 597-8168,43.7976857789,-79.42644134
a2j0f0000015O2zAAE,Compass Group Canada - Philips Electronics Ltd.,281  Hillmount Road,Markham,Ontario,L6C 2S3,(905) 201-4125,43.8786720668,-79.3768455066
a2j0f0000015O2nAAE,YMCA of Greater Toronto - Mazo De La Roche Junior YMCA,860  Arnold Crescent,Newmarket,Ontario,L3Y 2E2,(905) 836-9342,44.06100760260997,-79.43994704573528
a2j0f0000015O0jAAE,Boston Pizza,L - 8  First Commerce Drive,Aurora,Ontario,L4G 0H5,(905) 726-1200,44.0122413356,-79.4152489064
a2j0f0000015O0mAAE,Walmart,1900  Major Mackenzie Drive West,Vaughan,Ontario,L6A 4R9,(905) 417-3766,43.857682,-79.502856
a2j0f0000015O0pAAE,Boom Breakfast & Co.,6-7 - 145  Hawkview Boulevard,Vaughan,Ontario,L4H 3T7,(905) 417-8885,43.827926,-79.556445
a2j0f0000015O0rAAE,No Frills,162 - 14800  Yonge Street,Aurora,Ontario,L4G 1N3,(905) 841-7289,43.987686,-79.465238
a2j0f0000015O0uAAE,Our Lady of the Lake,185  Glenwoods Avenue,Georgina,Ontario,L4P 2W9,(905) 656-9140,44.2119972578,-79.4613167938
a2j0f000001Aa9lAAC,Kore Chicken,10 - 28  South Unionville Avenue,Markham,Ontario,L3R 4P9,(647) 700-8271,43.85582019201101,-79.30390607929996
a2j0f0000015Ny5AAE,Com Tam 168,109 - 7077  Kennedy Road,Markham,Ontario,L3R 0N8,(905) 474-1168,43.8253844157,-79.3072835356
a2j0f0000015NxnAAE,Jack Astor's Bar & Grill,17830  Yonge Street,Newmarket,Ontario,L3Y 8S1,(905) 967-0401,44.0617136299,-79.4826758152
a2j0f0000015NxZAAU,Rhapsody Continental Cuisine,10152  Yonge Street,Richmond Hill,Ontario,L4C 1T6,(905) 884-0305,43.87494,-79.43822
a2j0f0000015NxdAAE,Country Style & MR.SUB,1 - 9218  Yonge Street,Richmond Hill,Ontario,L4C 7A2,(905) 709-7555,43.852284,-79.433725
a2j0f0000015NxgAAE,St. Andrew's College,15800  Yonge Street,Aurora,Ontario,L4G 3H7,(905) 727-3178,44.01177946318966,-79.47716761326538
a2j0f0000015NxhAAE,Sunset Grill,B08 - 676  Wellington Street,Aurora,Ontario,L4G 0K3,(905) 726-9019,44.006074,-79.444759
a2j0f0000015Ny3AAE,Goudas Food,241  Snidercroft Road,Vaughan,Ontario,L4K 2S2,(905) 660-3233,43.7893850754,-79.5052121857
a2j0f0000015Ny8AAE,Discovery Point Nursery and Academy,9-12 - 10501  Weston Road,Vaughan,Ontario,L4L 1A6,(416) 566-9504,43.805862,-79.551289
a2j0f0000015NyDAAU,Shogi Sushi,108 - 9461  Jane Street,Vaughan,Ontario,L6A 4H8,(905) 553-3737,43.84958,-79.53666
a2j0f0000015NyFAAU,Gusta Cooking Studio,16 - 28  Crown Steel Drive,Markham,Ontario,L3R 9Y1,(905) 604-6040,43.839458,-79.325845
a2j0f0000015NyIAAU,Longo's,9306  Bathurst Street,Vaughan,Ontario,L6A 4N9,(289) 304-9520,43.848296337,-79.459486895
a2j0f0000015NyKAAU,Tak Chong Foodmart Ltd.,107 - 550  Highway 7 East,Richmond Hill,Ontario,L4B 3Z4,(905) 762-9188,43.8450916225,-79.3839546267
a2j0f0000015NyPAAU,Vince's Central Support Commissary,8 - 1111  Stellar Drive,Newmarket,Ontario,L3Y 7B8,(289) 391-1003,44.076961,-79.432185
a2j0f0000015NyOAAU,Yang's Chinese Cuisine,8432  Leslie Street,Markham,Ontario,L3T 7M6,(905) 881-9808,43.842676,-79.383709
a2j0f0000015NyVAAU,Bon Appetite - Honda Canada Inc.,180  Honda Boulevard,Markham,Ontario,L6C 0H9,(905) 888-4468,43.912411,-79.380356
a2j0f0000015NyWAAU,Cafe Louise Bakehouse,27 - 15  Connie Crescent,Vaughan,Ontario,L4K 1L3,(647) 234-4747,43.820431,-79.492934
a2j0f0000015NyYAAU,Ravine Foods Inc.,131 Marycroft Avenue,Vaughan,Ontario,L4L 5Y6,(905) 850-9433,43.78240938494994,-79.56440402411621
a2j0f0000015NybAAE,Tandoori Time,16B - 9699  Jane Street,Vaughan,Ontario,L6A 0A5,(905) 879-5959,43.845314,-79.535229
a2j0f0000015NyjAAE,Pho Quinn,1 - 5284  Highway 7 East,Markham,Ontario,L3P 1B9,(905) 201-8819,43.86837281627733,-79.28333815496357
a2j0f0000015NylAAE,Bento Boy,71 - 670  Highway 7 East,Richmond Hill,Ontario,L4B 3P2,(905) 882-2552,43.846169041643535,-79.37942126051671
a2j0f000000JHluAAG,The Max Kitchen,4 - 9587  Weston Road,Vaughan,Ontario,L4H 3A5,(705) 984-9893,43.83419673307587,-79.55674949116792
a2j0f000001My1GAAS,Centro Cafe,m115 - 1  Promenade Circle,Vaughan,Ontario,L4J 4P8,(905) 597-3636,43.80672269821971,-79.45223640872157
a2j0f000000K8CVAA0,Cuties and Patooties North,3 - 16655  Yonge Street,Newmarket,Ontario,L3X 1V6,(647) 283-7803,44.035504,-79.47321
a2j0f000001BLhnAAG,Krave Indian,4 - 6150  Highway 7,Vaughan,Ontario,L4H 0R2,(416) 820-8744,43.77333880611341,-79.6254121818521
a2j0f000000TJqAAAW,La Prep,100 - 675  Cochrane Drive,Markham,Ontario,L3R 0B8,(905) 513-0000,43.846815999651426,-79.3662342841771
a2j0f000001NzmSAAS,Tim Hortons,8291  Woodbine Avenue,Markham,Ontario,L3R 2P4,(905) 475-3427,43.844998623628214,-79.35624551765284
a2j0f000001O2CaAAK,Chetty's Inc.,23324  Woodbine Avenue,Georgina,Ontario,L4P 3E9,(905) 989-0640,44.212169533425524,-79.4457684379754
a2j0f000000K30eAAC,Camp Katonim,92  Pine Post Road,Georgina,Ontario,L4P 3C8,(416) 907-9908,44.270378,-79.495078
a2j4R000001RebpQAC,Go Place Club Inc.,3275  Highway 7,Markham,Ontario,L3R 3P9,(905) 261-7777,43.850575127878486,-79.34991845463668
a2j0f000000KaF1AAK,Buzz Grill & Lounge,175  Main Street Unionville,Markham,Ontario,L3R 2G8,(905) 604-0852,43.86718160387374,-79.31178397027944
a2j0f0000003LeUAAU,Costa Sorrento,M110 - 179  Enterprise Boulevard,Markham,Ontario,L6G 0E7,(416) 587-0345,43.84937861458696,-79.3228558705991
a2j0f0000015NX2AAM,Times Square Convenience,243  Main Street,Newmarket,Ontario,L3Y 3Z4,(905) 895-4311,44.052113809,-79.456247928
a2j0f0000019LeQAAU,Mom's Bistro,4 - 146  Citation Drive,Vaughan,Ontario,L4K 2S8,(905) 660-0177,43.82506848585821,-79.48639187505076
a2j0f0000008O1xAAE,Cakes By Jez,4 - 672  The Queensway South,Georgina,Ontario,L4P 2G7,(905) 535-2253,44.19986346313483,-79.46650382372778
a2j0f0000008O2WAAU,Subway,49 - 10909  Yonge Street,Richmond Hill,Ontario,L4C 3E3,(905) 770-5913,43.89440799691094,-79.43958342283706
a2j0f0000015Mb7AAE,St. Louis Bar and Grill,16 - 10620  Yonge Street,Richmond Hill,Ontario,L4C 3C8,(905) 780-0183,43.886046988,-79.4418422509
a2j4R000001QNRLQA4,Matcha Cafe Maiko Markham,N16 & N19 - 4300  Steeles Avenue East,Markham,Ontario,L3R 0Y5,(289) 763-1355,43.82588233042049,-79.3063730586459
a2j0f000001V9GqAAK,Starbucks Coffee Canada,18319  Yonge Street,East Gwillimbury,Ontario,L9N 1L8,(905) 967-0958,44.075606218733846,-79.48020278720495
a2j4R000001R8BfQAK,Bubbles N' Clouds,14 - 3883  Rutherford Road,Vaughan,Ontario,L4L 9R8,(647) 642-1889,43.82579490762946,-79.5569256490436
a2j0f0000008MuyAAE,GP 88 Northern Kitchen,235 - 3255  Highway 7 East,Markham,Ontario,L3R 3P9,(647) 537-8317,43.84963406712088,-79.34754834328686
a2j0f0000008MvNAAU,Maple Child Care Centre Inc.,8 - 10175  Keele Street,Vaughan,Ontario,L6A 3Y9,(905) 832-3218,43.858575,-79.512813
a2j0f0000008MvSAAU,Chatime,4 - 9850  Markham Road,Markham,Ontario,L6E 0H7,(905) 554-6880,43.90571960548002,-79.26797168671156
a2j0f0000008Mv3AAE,M & Y Restaurant,8  Washington Street,Markham,Ontario,L3P 2R2,(289) 554-1128,43.8749036686283,-79.25923980695721
a2j0f0000008MvDAAU,Pizzaville,8 - 13461  Yonge Street,Richmond Hill,Ontario,L4E 0L2,(905) 313-8786,43.95455979896594,-79.45585560329785
a2j0f000001LzslAAC,M&F Convenience Store,A3 - 7  William Graham Drive,Aurora,Ontario,L4G 3G3,(905) 726-7771,44.02706754609679,-79.43017075802513
a2j0f000001Q8s4AAC,Eatable Foods Inc,1 - 8481  Keele Street,Vaughan,Ontario,L4K 1Z7,(416) 821-1717,43.818062747594084,-79.50323298745482
a2j0f000001EA2jAAG,Demetres,K104 - 180  Enterprise Boulevard,Markham,Ontario,L6G 0G4,(905) 472-6881,43.84993685541132,-79.32333854315803
a2j0f0000015LVnAAM,Sunset Grill,B1 - 13255  Highway 27,King,Ontario,L0G 1N0,(905) 558-7380,43.908766,-79.6541
a2j0f0000015LVpAAM,Real Canadian Superstore (The),18120  Yonge Street,East Gwillimbury,Ontario,L3Y 4V8,(905) 830-4072,44.0698848036,-79.4862585354
a2j0f0000015LVwAAM,Kids Come First Child Care Centre - Kids Come First Child Care Services,40  New Westminster Drive,Vaughan,Ontario,L4J 7Z8,(905) 660-3467,43.791184,-79.458929
a2j0f0000015LVxAAM,Markham Heritage Wines,2 - 15  Heritage Road,Markham,Ontario,L3P 3T1,(905) 294-9463,43.870066,-79.282268
a2j0f0000015LW1AAM,Topper's Pizza,15531  Yonge Street,Aurora,Ontario,L4G 1P3,(905) 841-0728,44.0067565094,-79.4687847964
a2j0f0000015LVKAA2,Timber Creek Golf,12772  Ninth Line,Whitchurch-Stouffville,Ontario,L4A 2Z7,(416) 642-5174,43.98204297163577,-79.26009102206284
a2j0f0000015LVRAA2,Chapel Place Presbyterian Church,8  Chapel Place,Markham,Ontario,L3R 9C4,(905) 946-0906,43.86539936321994,-79.36136143703385
a2j0f0000015LY9AAM,Carmichael Hair Design & Day Spa,L - 217  Main Street,Newmarket,Ontario,L3Y 3Y9,(905) 830-1886,44.05286,-79.456941
a2j0f0000015LVVAA2,Teriyaki Experience,15 - 8601  Warden Avenue,Markham,Ontario,L3R 0B5,(905) 300-2288,43.8583967369,-79.3334953286
a2j0f0000015LVXAA2,Catering by Mario,8 - 95  East Beaver Creek Road,Richmond Hill,Ontario,L4B 3Z3,(905) 881-0477,43.855794,-79.378826
a2j0f0000015LgPAAU,Markham Village Community Centre,6041  Highway 7 East,Markham,Ontario,L3P 3A7,(905) 294-7309,43.874008,-79.259346
a2j0f0000015LWEAA2,Botsford Place Residential Home,445  Botsford Street,Newmarket,Ontario,L3Y 1T2,(905) 895-3983,44.052807,-79.458808
a2j0f0000015LWoAAM,Subway,15 - 10610  Bayview Avenue,Richmond Hill,Ontario,L4C 3N8,(905) 237-6077,43.889852371539405,-79.41990315287795
a2j0f0000015LW5AAM,In This Corner Bar & Grill,6 - 17250  Highway 27,King,Ontario,L0G 1T0,(905) 939-1000,44.002541,-79.676539
a2j0f0000015LWBAA2,Kosher Pizza,8 - 7241  Bathurst Street,Vaughan,Ontario,L4J 3W1,(905) 889-1400,43.7989606657,-79.4465534754
a2j0f0000015LW4AAM,Protenergy Natural Foods Corp.,125  East Beaver Creek Road,Richmond Hill,Ontario,L4B 4R3,(905) 707-6223,43.85138260049038,-79.37820784994518
a2j0f0000015LWQAA2,Baker's Crush,465  Timothy Street,Newmarket,Ontario,L3Y 1P7,(289) 926-6443,44.052352,-79.457432
a2j0f0000015LHIAA2,Strawberry Patch Montessori,34  Civic Avenue,Whitchurch-Stouffville,Ontario,L4A 7X5,(905) 955-2226,43.970408,-79.245471
a2j0f0000015LXqAAM,Caribbean Jerk Pit,20 - 10737  Yonge Street,Richmond Hill,Ontario,L4C 3E3,(905) 883-5798,43.8903134648,-79.4404354404
a2j0f0000015LXrAAM,Ground Burger Bar,2 - 352  Doug Duncan Drive,Newmarket,Ontario,L3Y 0C1,(905) 235-6328,44.052088,-79.455752
a2j0f0000015LXuAAM,Petro Canada,12871  Yonge Street,Richmond Hill,Ontario,L4E 1A3,(905) 773-4146,43.9413554983,-79.4534200437
a2j0f0000015LVjAAM,Gallo Churrasqueira,11 - 9750  Weston Road,Vaughan,Ontario,L4H 2Z7,(905) 653-7474,43.838354,-79.559225
a2j0f0000015LVmAAM,Just Temptations,1 - 3175  Rutherford Road,Vaughan,Ontario,L4K 5Y6,(905) 660-3366,43.828462,-79.535604
a2j0f0000015LVgAAM,Pizza Pizza,109 - 3737  Major Mackenzie Drive West,Vaughan,Ontario,L4H 0A2,(905) 832-1138,43.8441932652,-79.5587089423
a2j0f0000015LWdAAM,Premiere Ballroom  & Convention Centre,9019  Leslie Street,Richmond Hill,Ontario,L4B 4A3,(905) 709-1759,43.84769857278687,-79.38206716512008
a2j0f0000015LWgAAM,Keswick Adult Day Program,43  The Queensway,Keswick,Ontario,L4P 3T8,(905) 830-4444,44.244453,-79.471334
a2j0f0000015LWhAAM,Bingo World - Richmond Hill,350  Newkirk Road,Richmond Hill,Ontario,L4C 3G7,(905) 884-7795,43.8897230517,-79.4332293383
a2j0f0000015LWiAAM,Caritas School of Life,15445  Weston Road,King,Ontario,L0G 1G0,(905) 726-3627,43.979428,-79.592762
a2j0f0000015LHQAA2,Subway,9 - 8280  Highway 27,Vaughan,Ontario,L4H 0R9,(905) 264-7408,43.824613,-79.63125
a2j0f0000015LHRAA2,Kitchen Food Fair Convenience,3 - 9570  McCowan Road,Markham,Ontario,L3P 8M1,(905) 927-1042,43.8932841164,-79.2922795109
a2j0f0000015LHTAA2,Loui's Kouzina,26 - 9255  Woodbine Avenue,Markham,Ontario,L6C 1Y9,(905) 887-6464,43.869564657,-79.3612310616
a2j0f0000015LHVAA2,Maryam Foods Inc,4120  Steeles Avenue West,Woodbridge,Ontario,L4L 4V2,(661) 644-0041,43.76928,-79.55638
a2j0f0000015LHWAA2,Jacobs Deli,12B - 1470  Centre Street,Vaughan,Ontario,L4J 3N1,(905) 597-1127,43.80655094566128,-79.47401320835358
a2j0f0000015LX0AAM,Lakeview Corner Store,437  Lake Drive,Georgina,Ontario,L0E 1S0,(905) 722-9216,44.3153318408,-79.4177354927
a2j0f0000015LXLAA2,New Town Variety,9-10 - 18025  Yonge Street,Newmarket,Ontario,L3Y 8C9,(905) 836-6429,44.067227,-79.483333
a2j0f0000015LXMAA2,Dr. Laffa Restaurant,15 - 441  Clark Avenue,Vaughan,Ontario,L4J 6W7,(905) 597-7072,43.804545,-79.437892
a2j0f0000015LXNAA2,Bento Nouveau,A - 9200  Weston Road,Vaughan,Ontario,L4H 2P8,(905) 850-6161,43.826664,-79.556964
a2j0f0000015LXOAA2,Outlet Mart (The),14-17 - 4585  Highway 7 West,Vaughan,Ontario,L4L 9T8,(905) 851-0023,43.783455,-79.573953
a2j0f0000015LXQAA2,Wild Wing,1-2 - 525  Cityview Boulevard,Vaughan,Ontario,L4H 0Z4,(905) 303-9454,43.855825,-79.553538
a2j0f0000015LXRAA2,Buttonville Child Care Centre,141  John Button Boulevard,Markham,Ontario,L3R 9C2,(905) 946-1216,43.865406,-79.356287
a2j0f0000015LHaAAM,Husky,18080  Yonge Street,Newmarket,Ontario,L3Y 8V1,(905) 898-7597,44.0680152901,-79.4845661688
a2j0f0000015LXYAA2,Country Mart,1  River Drive,East Gwillimbury,Ontario,L9N 1A7,(905) 836-0749,44.126328,-79.505539
a2j0f0000015LHgAAM,Good Shepherd Child Care Centre,19112  2nd Concession Road,East Gwillimbury,Ontario,L9N 1B7,(905) 895-7575,44.099056,-79.465839
a2j0f0000015LWVAA2,Petro Canada,2830  16th Avenue,Markham,Ontario,L3R 0K8,(905) 887-2442,43.8671470073,-79.3695467409
a2j0f0000015LHiAAM,Vicky's Convenience,11 - 205  Marycroft Avenue,Vaughan,Ontario,L4L 5X7,(905) 850-2774,43.78456758886361,-79.56515580463697
a2j0f0000015LHnAAM,Mabu Generation,23-26 - 3235  Highway 7 East,Markham,Ontario,L3R 3P3,(905) 604-8358,43.85127,-79.350884
a2j0f0000015LHpAAM,Shell Canada,8656  Yonge Street,Richmond Hill,Ontario,L4C 6Z4,(905) 731-1964,43.83857929050951,-79.43061873127645
a2j0f0000015LHuAAM,Country Club (The),20  Lloyd Street,Vaughan,Ontario,L4L 2B9,(905) 856-4317,43.79309454106478,-79.59020043104093
a2j0f0000015LHvAAM,Milliken Restaurant,18 - 7725  Birchmount Road,Markham,Ontario,L3R 9X3,(905) 479-7086,43.840771,-79.321229
a2j0f0000015LHxAAM,Mackenzie Health Child Care and Early Learning Centre,10  Trench Street,Richmond Hill,Ontario,L4C 4Z3,(905) 883-1212,43.870548,-79.450386
a2j0f0000015LgAAAU,Tavazo,4 - 120  West Beaver Creek Road,Richmond Hill,Ontario,L4B 1L2,(905) 763-1855,43.8500893837339,-79.39325368434992
a2j0f0000015LI2AAM,McDonald's,9291  Markham Road,Markham,Ontario,L6E 1A3,(905) 472-2655,43.894576,-79.264683
a2j0f0000015LXzAAM,Scaddabush Italian Kitchen & Bar,155A  York Boulevard,Richmond Hill,Ontario,L4B 3B4,(905) 709-4280,43.84723624172357,-79.37423420365172
a2j0f0000015LI3AAM,George's Convenience,160 - 10  Disera Drive,Vaughan,Ontario,L4J 0A7,(905) 482-3341,43.81081504611776,-79.4542968907234
a2j0f0000015LI4AAM,Wild Wing,B - 4465  Major Mackenzie Drive East,Markham,Ontario,L6C 0M4,(905) 534-2601,43.896696,-79.320503
a2j0f0000015LWrAAM,Tang's,E26 - 4300  Steeles Avenue East,Markham,Ontario,L3R 0Y5,(905) 513-9783,43.8258663463,-79.3063698352
a2j0f0000015LIBAA2,Cultures,FC1 - 1  Bass Pro Mills Drive,Vaughan,Ontario,L4K 5W4,(905) 669-5227,43.825371,-79.538819
a2j0f0000015LX2AAM,Quiznos,6 - 2701  Rutherford Road,Vaughan,Ontario,L4K 2N6,(905) 417-7005,43.832833,-79.523748
a2j0f0000015LIDAA2,Days Inn Stouffville,38  Ringwood Drive,Whitchurch-Stouffville,Ontario,L4A 8C1,(905) 642-2929,43.963664,-79.274894
a2j0f0000015LWFAA2,Daisy Mart,1 - 5906  King Road,King,Ontario,L0G 1N0,(905) 859-8940,43.90034,-79.661173
a2j0f0000015LWJAA2,Esso,7015  Yonge Street,Markham,Ontario,L3T 2A5,(905) 764-6787,43.798758403498134,-79.41963702863221
a2j0f0000015LWOAA2,Roxborough Retirement Residence,1  Roxborough Road,Newmarket,Ontario,L3Y 2P8,(905) 853-4573,44.061315,-79.44877
a2j0f0000015LWtAAM,Tim Hortons,D3 - 9600  Islington Avenue,Vaughan,Ontario,L4L 1A7,(905) 893-1810,43.825418,-79.609129
a2j0f0000015LWwAAM,Krispy's Kajun Chicken,3 - 4997  Highway 7 East,Markham,Ontario,L3R 1N1,(905) 513-7558,43.8651407789,-79.2911918162
a2j0f0000015LX7AAM,Sammy's Chicken Coop,1 - 213  The Queensway,Georgina,Ontario,L4P 2A3,(905) 476-0505,44.229427,-79.465315
