date,business_id,description
20170823,a2j0f0000015MsEAAU,Restaurant: Fail to ensure floor of food handling room kept clean and in good repair - Not In Compliance
20170823,a2j0f0000015MsEAAU,Restaurant: Fail to maintain ventilation system in a clean and sanitary manner - Not In Compliance
20170823,a2j0f0000015MsEAAU,Restaurant: Certified food handler fails to produce food handler certificate and photo identification - Not In Compliance
20170823,a2j0f0000015MsEAAU,Restaurant: Operator fails to produce food handler certificate and photo identification - Not In Compliance
20170823,a2j0f0000015MsEAAU,Restaurant: Operator of a high-risk food premises fails to ensure that at least (1) certified food handler is present at all times during operation - Not In Compliance
20170825,a2j0f0000015NKxAAM,Restaurant: Fail to provide sufficient detergent or chemicals for washing or sanitizing - Not In Compliance
20170823,a2j0f0000015LiJAAU,Restaurant: Observed operator / employee fail to confine hair while working with food - Corrected During Inspection
20170823,a2j0f0000015LQdAAM,Restaurant: Fail to maintain hot water sanitizer at 82°C or greater for at least 10 seconds - Corrected During Inspection
20170823,a2j0f0000015LiJAAU,"Restaurant: Fail to maintain cutting boards, blocks, tables or bowls in a clean and sanitary manner - Corrected During Inspection"
20170823,a2j0f0000015POqAAM,Restaurant: Fail to provide a sanitizing test reagent to verify the concentration of the chemical agent being used - Corrected During Inspection
20170823,a2j0f0000015LctAAE,"Banquet Hall: Fail to provide adequate protection against the entrance of insects, vermin, rodents, dust and fumes - Not In Compliance"
20170823,a2j0f0000015LctAAE,Banquet Hall: Fail to ensure floor of food handling room kept clean and in good repair - Not In Compliance
20170823,a2j0f0000015M77AAE,Food Take Out: Fail to use basin only for handwashing of employees - Corrected During Inspection
20170823,a2j0f0000015M77AAE,Food Take Out: Fail to protect food from contamination or adulteration - Corrected During Inspection
20170823,a2j0f0000015M77AAE,Food Take Out: Fail to use utensils to avoid hand contact with food - Corrected During Inspection
20170823,a2j0f0000015M77AAE,"Food Take Out: Fail to maintain cutting boards, blocks, tables or bowls in a clean and sanitary manner - Not In Compliance"
20170823,a2j0f0000015M77AAE,Food Take Out: Fail to maintain the premises in a clean and sanitary condition - Not In Compliance
20170823,a2j0f0000015M77AAE,Food Take Out: Fail to use toxic / poisonous substances in a manner to prevent contamination of food/food contact surfaces - Corrected During Inspection
20170824,a2j0f0000015LCXAA2,Banquet Hall: Fail to maintain food premises with tight / smooth / non-absorbent floor surface - Not In Compliance
20170824,a2j0f0000015LCXAA2,Banquet Hall: Fail to ensure wall of food-handling room kept clean and in good repair - Not In Compliance
20170824,a2j0f0000015LCXAA2,Banquet Hall: Fail to maintain the premises in a clean and sanitary condition - Not In Compliance
20170824,a2j0f0000015O4lAAE,Cafeteria: Fail to use quaternary ammonium compound at least 200 parts per million at 24°C or greater for at least 45 seconds - Corrected During Inspection
20170824,a2j0f0000015O4lAAE,Cafeteria: Fail to use the sanitizing test reagent to verify the concentration of the chemical agent being used - Corrected During Inspection
20170824,a2j0f0000015MoiAAE,Restaurant: Fail to cover all food in storage - Corrected During Inspection
20170824,a2j0f0000015PPUAA2,Child Care Onsite Prep: Fail to provide a sanitizing test reagent to verify the concentration of the chemical agent being used - Not In Compliance
20170824,a2j0f0000015PPUAA2,Child Care Onsite Prep: Fail to provide a probe thermometer to check internal temperatures of hazardous food - Not In Compliance
20170824,a2j0f0000015PPUAA2,Child Care Onsite Prep: Fail to provide easily readable accurate thermometer - Not In Compliance
20170824,a2j0f0000015MHzAAM,Restaurant: Fail to maintain ventilation system in a clean and sanitary manner - Not In Compliance
20170824,a2j0f0000015O6bAAE,Cafeteria: Observed operator / employee fail to confine hair while working with food - Corrected During Inspection
20170824,a2j0f0000015Nl5AAE,Restaurant: Fail to operate food premise in a manner to permit cleaning / sanitary maintenance of walls - Not In Compliance
20170824,a2j0f0000015Nl5AAE,Restaurant: Operator of a high-risk food premises fails to ensure that at least (1) certified food handler is present at all times during operation - Not In Compliance
20170824,a2j0f0000015LnGAAU,Restaurant: Fail to maintain hazardous foods at an internal temperature 4°C (40°F) or lower - Not In Compliance
20170824,a2j0f0000015NlzAAE,Restaurant: Fail to cover hazardous food to prevent contamination - Corrected During Inspection
20170824,a2j0f0000015NlzAAE,"Restaurant: Fail to maintain cutting boards, blocks, tables or bowls in a clean and sanitary manner - Not In Compliance"
20170824,a2j0f0000015NlzAAE,Restaurant: Fail to provide a sanitizing test reagent to verify the concentration of the chemical agent being used - Not In Compliance
20170824,a2j0f0000015NlzAAE,Restaurant: Fail to clean and sanitize toilet and sink(s) and floor at least once per day and as often as necessary - Not In Compliance
20170824,a2j0f0000015KmuAAE,Buffet Restaurant: Fail to use chlorine sanitizer concentration at least 100 parts per million at 24°C or greater for at least 45 seconds - Corrected During Inspection
20170824,a2j0f0000015N8lAAE,Child Care Onsite Prep: Fail to maintain all surfaces clean and in good repair - Not In Compliance
20170824,a2j0f0000015NFJAA2,Food Take Out: Fail to provide paper towels in food preparation area - Corrected During Inspection
20170824,a2j0f0000015NFJAA2,Food Take Out: Fail to use basin only for handwashing of employees - Corrected During Inspection
20170824,a2j0f0000015L4JAAU,Restaurant: Fail to use basin only for handwashing of employees - Corrected During Inspection
20170824,a2j0f0000015L4JAAU,Restaurant: Fail to equip facility with liquid soap in a dispenser - Corrected During Inspection
20170824,a2j0f0000015MacAAE,Food Take Out: Observed operator / employee fail to confine hair while working with food - Corrected During Inspection
20170824,a2j0f0000015MacAAE,Food Take Out: Fail to cover all food in storage - Corrected During Inspection
20170824,a2j0f0000015MacAAE,"Food Take Out: Fail to use the wash, rinse, sanitize technique - Corrected During Inspection"
20170825,a2j0f0000015Ni5AAE,Child Care Catered: Fail to use basin only for handwashing of employees - Corrected During Inspection
20170825,a2j0f0000015LazAAE,Retirement Home: Fail to maintain hazardous foods at an internal temperature 4°C (40°F) or lower - Corrected During Inspection
20170825,a2j0f0000015LazAAE,Retirement Home: Fail to ensure wall of food-handling room kept clean and in good repair - Not In Compliance
20170825,a2j0f0000015MqlAAE,Restaurant: Fail to maintain hazardous foods at an internal temperature 4°C (40°F) or lower - Corrected During Inspection
20170825,a2j0f0000015MqlAAE,Restaurant: Fail to adjust or repair the malfunctioning cooler - Not In Compliance
20170825,a2j0f0000015MtcAAE,Caterer / Commissary: Fail to maintain all surfaces as readily cleanable and non-absorbent - Corrected During Inspection
20170825,a2j0f0000015PVwAAM,Banquet Hall: Fail to equip facility with paper towels - Corrected During Inspection
20170825,a2j0f0000015PVwAAM,Banquet Hall: Fail to equip facility with toilet paper - Corrected During Inspection
20170825,a2j0f0000015PVwAAM,Banquet Hall: Fail to ensure floor of dishwashing area kept clean and in good repair - Not In Compliance
20170825,a2j0f0000015PVwAAM,Banquet Hall: Fail to ensure ceiling of food handling room kept clean and in good repair - Not In Compliance
20170825,a2j0f0000015NhbAAE,"Banquet Hall: Fail to wash, rinse and sanitize equipment / utensils after each use or as often as necessary - Corrected During Inspection"
20170828,a2j0f0000015MqVAAU,Food Take Out: Fail to ensure ceiling of food handling room kept clean and in good repair - Corrected During Inspection
20170828,a2j0f0000015MsTAAU,Supermarket: Fail to ensure room kept free from materials/equipment not regularly used - Corrected During Inspection
20170828,a2j0f0000015MyvAAE,Banquet Hall: Fail to maintain all surfaces clean and in good repair - Corrected During Inspection
20170828,a2j0f0000015M6FAAU,Restaurant: Fail to use equipment/utensil(s)/dishware free of cracks or open seams - Not In Compliance
20170828,a2j0f0000015M6FAAU,"Restaurant: Fail to provide adequate protection against the entrance of insects, vermin, rodents, dust and fumes - Not In Compliance"
20170828,a2j0f0000015LvBAAU,Restaurant: Fail to store food 15 cm off the floor to prevent contamination - Corrected During Inspection
20170828,a2j0f0000015LvBAAU,Restaurant: Fail to provide a sanitizing test reagent to verify the concentration of the chemical agent being used - Corrected During Inspection
20170828,a2j0f0000015LvBAAU,Restaurant: Fail to maintain all surfaces as readily cleanable and non-absorbent - Not In Compliance
20170828,a2j0f0000015LvBAAU,Restaurant: Fail to equip facility with liquid soap in a dispenser - Corrected During Inspection
20170828,a2j0f0000015LvBAAU,Restaurant: Fail to equip facility with paper towels - Corrected During Inspection
20170828,a2j0f0000015M77AAE,Food Take Out: Fail to maintain the premises in a clean and sanitary condition - Not In Compliance
20170828,a2j0f0000015La7AAE,Restaurant: Fail to ensure floor of food handling room kept clean and in good repair - Not In Compliance
20190128,a2j0f0000015MqVAAU,Food Take Out: Fail to ensure walls kept clean - Not In Compliance
20190128,a2j0f0000015MqVAAU,Food Take Out: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20190128,a2j0f0000015Ky3AAE,Restaurant: Fail to maintain equipment in good repair - Not In Compliance
20190128,a2j0f0000015Ky3AAE,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190128,a2j0f0000015LhmAAE,Buffet Restaurant: Fail to provide dishwasher with wash/rinse water temperature thermometer - Not In Compliance
20190128,a2j0f0000015LaPAAU,Buffet Restaurant: Fail to use equipment not suitable for intended purpose - Corrected During Inspection
20190128,a2j0f0000015MWvAAM,Restaurant: Improper defrosting - Corrected During Inspection
20190128,a2j0f0000015Lm9AAE,Bakery - Production: Fail to ensure floors kept clean - Corrected During Inspection
20190129,a2j0f0000015LKRAA2,Restaurant: Fail to cover food to prevent contamination - Corrected During Inspection
20190129,a2j0f0000015LKRAA2,Restaurant: Fail to maintain equipment in good repair - Not In Compliance
20190128,a2j0f0000015MsTAAU,Supermarket: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20190129,a2j0f0000015NyxAAE,Restaurant: Fail to maintain equipment in good repair - Not In Compliance
20190129,a2j0f000001McD1AAK,Restaurant: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20190129,a2j0f000001McD1AAK,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190129,a2j0f000001McD1AAK,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20190129,a2j0f000001McD1AAK,Restaurant: Fail to ensure ceilings in good repair - Not In Compliance
20190129,a2j0f000000RygTAAS,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20190129,a2j0f000000RygTAAS,Restaurant: Fail to clean utensils as often as necessary. - Corrected During Inspection
20190129,a2j0f000001ITNRAA4,Restaurant: Fail to ensure equipment surface sanitized as necessary. - Corrected During Inspection
20190129,a2j0f000001ITNRAA4,Restaurant: Fail to provide a sanitizing test reagent to verify the concentration of the other chemical solution being used - Corrected During Inspection
20190129,a2j0f0000015NjvAAE,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190129,a2j0f0000015LeTAAU,Long Term Care Facility: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20190130,a2j0f0000015NJqAAM,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20190130,a2j0f0000015NJqAAM,Restaurant: Fail to maintain equipment in good repair - Not In Compliance
20190130,a2j0f0000015NJqAAM,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190130,a2j0f0000015O1jAAE,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190130,a2j0f0000015O1jAAE,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20190130,a2j0f0000015O1jAAE,Restaurant: Fail to ensure room kept free from materials/equipment not regularly used - Not In Compliance
20190130,a2j0f0000015NJBAA2,Restaurant: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20190130,a2j0f0000015NJBAA2,Restaurant: Fail to ensure walls in good repair - Not In Compliance
20190206,a2j0f0000015NJBAA2,Restaurant: Fail to ensure walls in good repair - Not In Compliance
20190130,a2j0f0000015MNcAAM,Food Take Out: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20190130,a2j0f0000019LjLAAU,Restaurant: Fail to provide hot and cold water under pressure - Not In Compliance
20190130,a2j0f0000019LjLAAU,Restaurant: Fail to cover food to prevent contamination - Corrected During Inspection
20190130,a2j0f0000019LjLAAU,Restaurant: Fail to clean multi-service articles after use. - Corrected During Inspection
20190130,a2j0f0000019LjLAAU,Restaurant: Sanitize utensils in quaternary ammonium compound solution of less than 200 p.p.m.. - Corrected During Inspection
20190130,a2j0f0000019LjLAAU,Restaurant: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20190130,a2j0f0000019LjLAAU,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20190130,a2j0f0000019LjLAAU,Restaurant: Fail to ensure walls kept clean - Not In Compliance
20190130,a2j0f0000019LjLAAU,Restaurant: Fail to ensure walls in good repair - Not In Compliance
20190201,a2j0f0000019LjLAAU,Restaurant: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20190201,a2j0f0000019LjLAAU,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20190201,a2j0f0000019LjLAAU,Restaurant: Fail to ensure walls kept clean - Not In Compliance
20190201,a2j0f0000019LjLAAU,Restaurant: Fail to ensure walls in good repair - Not In Compliance
20190130,a2j0f0000015LPEAA2,Bakery - Production: Fail to retain records of pest control measures taken for one year. - Not In Compliance
20190130,a2j0f0000015Nn0AAE,Restaurant: Fail to sanitize utensils using a chemical solution approved for intended use - Not In Compliance
20190130,a2j0f000001MKBuAAO,Restaurant: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20190130,a2j0f0000015Nn0AAE,Restaurant: Fail to protect food from contamination or adulteration. - Corrected During Inspection
20190131,a2j0f0000015LKKAA2,Restaurant: Improper processing - Corrected During Inspection
20190131,a2j0f0000015LKKAA2,Restaurant: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20190131,a2j0f0000015LKKAA2,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20190131,a2j0f0000015Mo2AAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20190131,a2j0f0000015Mo2AAE,Restaurant: Fail to ensure walls in good repair - YES
20190131,a2j0f0000015LdcAAE,Restaurant: Fail to maintain equipment in good repair - Corrected During Inspection
20190131,a2j0f0000015LhkAAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20190131,a2j0f0000015LhkAAE,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190131,a2j0f0000015LKhAAM,Food Take Out: Fail to protect food from contamination or adulteration. - Corrected During Inspection
20190131,a2j0f0000015LlXAAU,Restaurant: Fail to maintain equipment in good repair - Not In Compliance
20190131,a2j0f0000019NQzAAM,Food Take Out: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20190131,a2j0f0000019NQzAAM,Food Take Out: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20190131,a2j0f0000015NlxAAE,Restaurant: Food handler fails to wash hands - Corrected During Inspection
20190131,a2j0f0000015NlxAAE,Restaurant: Fail to ensure equipment surface sanitized as necessary. - Not In Compliance
20190131,a2j0f0000015NlxAAE,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190131,a2j0f0000015NlxAAE,Restaurant: Fail to maintain ventilation system clean - Not In Compliance
20190131,a2j0f0000015NlxAAE,Restaurant: Fail to maintain the premises in a clean and sanitary condition - Not In Compliance
20190201,a2j0f0000003qzZAAQ,Restaurant: Fail to maintain hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20190201,a2j0f0000015Ll1AAE,Supermarket: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190201,a2j0f0000015MvrAAE,Food Take Out: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20190201,a2j0f0000015MvrAAE,Food Take Out: Fail to protect food from contamination or adulteration. - Corrected During Inspection
20190201,a2j0f0000015LZSAA2,Child Care Onsite Prep: Improper reheating - Corrected During Inspection
20190201,a2j0f0000015LZSAA2,Child Care Onsite Prep: Food handler fails to wash hands - Corrected During Inspection
20190201,a2j0f0000015LZSAA2,Child Care Onsite Prep: Improper storage of food - Corrected During Inspection
20190201,a2j0f0000015MunAAE,Restaurant: Fail to collect garbage/liquid waste when necessary to maintain sanitary condition - Corrected During Inspection
20190201,a2j0f0000015MunAAE,Restaurant: Fail to ensure walls in good repair - Corrected During Inspection
20190201,a2j0f000001HmxfAAC,Food Take Out: Fail to ensure floors kept clean - Corrected During Inspection
20190201,a2j0f0000015LZSAA2,Child Care Onsite Prep: Fail to ensure equipment surface cleaned as necessary. - YES
20190201,a2j0f0000015LLYAA2,Restaurant: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20190201,a2j0f0000015NtlAAE,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190201,a2j0f0000015MtdAAE,Restaurant: Fail to store hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20190203,a2j0f0000015MgGAAU,Restaurant: Fail to provide handwashing station with adequate supplies - Not In Compliance
20190203,a2j0f0000015MgGAAU,Restaurant: Fail to protect food from contamination or adulteration. - Not In Compliance
20190203,a2j0f0000015MgGAAU,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190203,a2j0f0000015MgGAAU,Restaurant: Fail to equip washroom with hot and cold running water - Not In Compliance
20190203,a2j0f0000015MgGAAU,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20190204,a2j0f0000015NEmAAM,Restaurant: Fail to cover food to prevent contamination - Corrected During Inspection
20190204,a2j0f000001N4bUAAS,Restaurant: Food handler fails to wash hands - Corrected During Inspection
20190204,a2j0f000001N4bUAAS,Restaurant: Fail to ensure facility surface sanitized as necessary. - Corrected During Inspection
20190204,a2j0f000001N4bUAAS,Restaurant: Fail to retain records of pest control measures taken for one year. - Not In Compliance
20190204,a2j0f000001ECe4AAG,Restaurant: Fail to ensure walls in good repair - Not In Compliance
20190128,a2j0f0000015O6PAAU,Restaurant: Fail to provide adequate protection against the breeding of insects and pests. - Corrected During Inspection
20190204,a2j0f000001ECe4AAG,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190204,a2j0f0000015N73AAE,Restaurant: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20190204,a2j0f0000015MKzAAM,Restaurant: Adjust or repair malfunctioning cooler - Not In Compliance
20190204,a2j0f0000015MKzAAM,Restaurant: Fail to provide lighting adequate to food preparation and cleaning - Not In Compliance
20190204,a2j0f0000015Lx4AAE,Restaurant: Fail to clean utensils as often as necessary. - Corrected During Inspection
20190204,a2j0f0000015NhTAAU,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190204,a2j0f0000015NgIAAU,Supermarket: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190205,a2j0f0000015NU4AAM,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20190205,a2j0f0000015LvpAAE,Restaurant: Fail to maintain hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20190205,a2j0f000001EEBiAAO,Restaurant: Fail to cover food to prevent contamination - Corrected During Inspection
20190205,a2j0f000001EEBiAAO,Restaurant: Fail to protect food from contamination or adulteration. - Corrected During Inspection
20190205,a2j0f0000015MOdAAM,Restaurant: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20190205,a2j0f0000015MOdAAM,Restaurant: Fail to store chemicals/pesticides separate from food - Corrected During Inspection
20190205,a2j0f0000015LA0AAM,"Food Take Out: Fail to maintain ventilation system to ensure elimination of odours, fumes, vapours, smoke and excessive heat - Not In Compliance"
20190205,a2j0f0000015NAGAA2,Restaurant: Fail to ensure walls kept clean - Corrected During Inspection
20190205,a2j0f0000003TtyAAE,Food Take Out: Fail to ensure floors kept clean - Not In Compliance
20190205,a2j0f0000015MahAAE,Restaurant: Fail to ensure walls kept clean - Not In Compliance
20190205,a2j0f0000015MahAAE,Restaurant: Use food equipment not in good repair. - Not In Compliance
20190205,a2j0f0000003TtyAAE,Food Take Out: Fail to maintain records of pest control measures taken. - Not In Compliance
20190205,a2j0f0000003TtyAAE,Food Take Out: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190205,a2j0f0000015Mz3AAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Corrected During Inspection
20190205,a2j0f0000003TtyAAE,Food Take Out: Fail to keep washroom clean and sanitary - Not In Compliance
20190205,a2j0f0000003TtyAAE,Food Take Out: Fail to ensure equipment surface sanitized as necessary. - Not In Compliance
20190205,a2j0f0000003TtyAAE,Food Take Out: Fail to ensure ceilings in good repair - Not In Compliance
20190205,a2j0f0000010zOSAAY,Restaurant: Adjust or repair malfunctioning cooler - Not In Compliance
20190205,a2j0f0000010zOSAAY,Restaurant: Fail to provide lighting adequate to food preparation and cleaning - Not In Compliance
20190205,a2j0f000000jX9wAAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20190205,a2j0f0000015Kq8AAE,Restaurant: Fail to ensure equipment surfaces of cleanable material - Not In Compliance
20190205,a2j0f0000015Kq8AAE,Restaurant: Fail to ensure walls kept clean - Not In Compliance
20190205,a2j0f0000003W90AAE,Food Take Out: Handwashing stations not conveniently accessible by food handlers. - Corrected During Inspection
20190205,a2j0f0000003W90AAE,Food Take Out: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20190206,a2j0f0000015KnhAAE,Convenience / Variety: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190206,a2j0f0000015KnhAAE,Convenience / Variety: Fail to ensure floors kept clean - Not In Compliance
20190207,a2j0f0000015O5kAAE,Supermarket: Fail to maintain hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20190207,a2j0f0000015O5kAAE,Supermarket:  - Corrected During Inspection
20190207,a2j0f0000015O5kAAE,Supermarket: Fail to provide a thermometer in refrigeration equipment - Not In Compliance
20190207,a2j0f0000015O5kAAE,Supermarket: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20190207,a2j0f0000015O5kAAE,Supermarket: Fail to maintain manual rinse water at 77°C or greater for at least 45 seconds - Corrected During Inspection
20190207,a2j0f0000015O5kAAE,Supermarket: Adjust or repair malfunctioning hot-holding unit - Not In Compliance
20190207,a2j0f0000015O5kAAE,Supermarket: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190207,a2j0f0000015O5kAAE,Supermarket:  - Not In Compliance
20190207,a2j0f0000015O6bAAE,Cafeteria: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20190207,a2j0f000001IMsdAAG,Food Take Out: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190207,a2j0f000001IMsdAAG,Food Take Out: Fail to ensure walls kept clean - Not In Compliance
20190207,a2j0f0000015NpzAAE,Restaurant: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20190207,a2j0f0000015NpzAAE,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190207,a2j0f0000015LoPAAU,Supermarket: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190207,a2j0f0000015LuoAAE,Restaurant: Fail to store hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20190207,a2j0f0000015LuoAAE,Restaurant: Adjust or repair malfunctioning cooler - Not In Compliance
20190207,a2j0f0000015LuoAAE,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20190207,a2j0f000000Rz3IAAS,Restaurant: Fail to ensure ceilings kept clean - Not In Compliance
20190207,a2j0f0000008N0NAAU,Restaurant: Fail to provide hot and cold running water in food preparation area. - Not In Compliance
20190207,a2j0f0000015LvBAAU,Restaurant: Fail to ensure facility surface cleaned as necessary. - Corrected During Inspection
20190207,a2j0f0000015LvBAAU,Restaurant: Fail to ensure walls in good repair - Corrected During Inspection
20190207,a2j0f0000015MavAAE,Restaurant: Fail to protect food from contamination or adulteration. - Corrected During Inspection
20190207,a2j0f0000015MavAAE,Restaurant: Use food equipment not in good repair. - Not In Compliance
20190207,a2j0f0000015Mt7AAE,Restaurant: Fail to maintain equipment in good repair - Not In Compliance
20190207,a2j0f0000015Mt7AAE,Restaurant: Fail to ensure walls in good repair - Not In Compliance
20190207,a2j0f0000015LvCAAU,Food Take Out: Food handler fails to wash hands - Corrected During Inspection
20190207,a2j0f0000015LvCAAU,Food Take Out: Fail to protect food from contamination or adulteration. - Corrected During Inspection
20190207,a2j0f0000015LvCAAU,Food Take Out: Fail to maintain commercial dishwasher as per NSF International standards - Not In Compliance
20190207,a2j0f0000015LKsAAM,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190207,a2j0f0000015LKsAAM,Restaurant: Fail to ensure equipment surfaces of cleanable material - Not In Compliance
20190207,a2j0f0000015LKsAAM,Restaurant: Fail to remove garbage/liquid waste when necessary to maintain sanitary condition - Corrected During Inspection
20190207,a2j0f0000015LvCAAU,Food Take Out: Fail to ensure walls kept clean - Not In Compliance
20190207,a2j0f0000015LvCAAU,Food Take Out: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190211,a2j0f0000015LvCAAU,Food Take Out: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190207,a2j0f0000015LDAAA2,Food Take Out: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190207,a2j0f0000015LDAAA2,Food Take Out: Fail to maintain ventilation system clean - Not In Compliance
20190207,a2j0f0000015L21AAE,Food Take Out: Fail to protect food from contamination or adulteration. - Corrected During Inspection
20190207,a2j0f0000015L21AAE,Food Take Out: Fail to clean utensils as often as necessary. - Not In Compliance
20190207,a2j0f0000015L21AAE,Food Take Out: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190207,a2j0f0000015N7uAAE,Ice Cream / Yogurt Vendor: Fail to ensure room kept free from materials/equipment not regularly used - Not In Compliance
20190207,a2j0f0000015L21AAE,Food Take Out: Adjust or repair malfunctioning cooler - Not In Compliance
20190207,a2j0f0000015O55AAE,Restaurant: Fail to ensure food handler wears clean outer garments - Corrected During Inspection
20190207,a2j0f0000015O55AAE,Restaurant: Fail to ensure floors in good repair - Not In Compliance
20190207,a2j0f0000015NdEAAU,Food Take Out: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20190207,a2j0f0000015NdEAAU,Food Take Out: Fail to maintain hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20190208,a2j0f0000015NqyAAE,Restaurant: Fail to maintain the premises in a clean and sanitary condition - Not In Compliance
20190208,a2j0f0000015KyWAAU,Food Take Out: Fail to ensure floors kept clean - Not In Compliance
20190208,a2j0f0000015KyWAAU,Food Take Out: Fail to maintain equipment in good repair - Not In Compliance
20190208,a2j0f0000015KyWAAU,Food Take Out: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190208,a2j0f0000015MQQAA2,Restaurant: Fail to maintain hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Not In Compliance
20190208,a2j0f0000015LECAA2,Restaurant: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20190208,a2j0f0000015MA2AAM,Restaurant: Fail to provide a thermometer in hot-holding equipment - Corrected During Inspection
20190208,a2j0f0000015MA2AAM,Restaurant: Fail to ensure ceilings kept clean - Not In Compliance
20190208,a2j0f0000015Lv5AAE,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190208,a2j0f0000015Lv5AAE,Restaurant: Adjust or repair malfunctioning cooler - Not In Compliance
20190208,a2j0f0000015Lv5AAE,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190208,a2j0f0000015Lv5AAE,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20190208,a2j0f0000015Lv5AAE,Restaurant: Fail to ensure walls in good repair - Not In Compliance
20190208,a2j0f0000015Lv5AAE,Restaurant: Fail to ensure walls kept clean - Not In Compliance
